7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17
7.022089875499127040e+17,9.368379939970077430e+01,9.368379939970077430e+01,7.778121075546587271e+00,7.711115492179350106e+00,7.760168912104744798e+00,9.368379939970077430e+01,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17
7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17,7.022089875499127040e+17
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
9.368379939970077430e+01,9.368379939970077430e+01,9.428548349151985519e+01,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
9.368379939970077430e+01,9.368379939970077430e+01,9.368379939970077430e+01,9.368379939970077430e+01,9.368379939970077430e+01,9.368379939970077430e+01,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,9.368379939970077430e+01,7.838496488698929454e+00
2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24,2.274031139725446180e+24
